latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
6.139,33.126,426.1,1.1,1.1,2015-02-25, 20:05,T,100,5.0       ,309.1,533.3
6.141,33.136,376.2,1.1,1.1,2015-02-25, 20:05,T,100,5.0       ,300.1,174.7
6.391,34.973,308.7,1,1,2015-02-25, 20:05,T,62,5.0       ,289.8,11.4
6.392,34.982,314,1,1,2015-02-25, 20:05,T,84,5.0       ,289.5,16.5
5.967,32.739,312,1.2,1.1,2015-02-25, 20:05,T,77,5.0       ,295.6,14.6
5.959,32.751,314.4,1.2,1.1,2015-02-25, 20:05,T,85,5.0       ,296.5,16.8
5.96,32.762,312,1.2,1.1,2015-02-25, 20:05,T,77,5.0       ,296.6,13.2
5.949,32.753,338.2,1.2,1.1,2015-02-25, 20:05,T,100,5.0       ,296.9,59.1
5.95,32.763,342.3,1.2,1.1,2015-02-25, 20:05,T,100,5.0       ,297.7,68.6
5.939,32.754,346.5,1.2,1.1,2015-02-25, 20:05,T,100,5.0       ,297.2,80.2
5.941,32.765,358.4,1.2,1.1,2015-02-25, 20:05,T,100,5.0       ,299,116.3
5.788,32.778,327.5,1.2,1.1,2015-02-25, 20:05,T,100,5.0       ,292.4,40.9
5.79,32.789,324.1,1.2,1.1,2015-02-25, 20:05,T,100,5.0       ,294,34.3
5.736,32.829,324.6,1.2,1.1,2015-02-25, 20:05,T,99,5.0       ,287.7,36.8
5.697,32.852,310.6,1.2,1.1,2015-02-25, 20:05,T,70,5.0       ,292.8,13
5.61,32.817,305,1.2,1.1,2015-02-25, 20:05,T,9,5.0       ,289.6,7.2
5.6,32.819,311.9,1.2,1.1,2015-02-25, 20:05,T,37,5.0       ,289.6,12.8
5.602,32.829,315.2,1.2,1.1,2015-02-25, 20:05,T,87,5.0       ,291.4,18.5
5.591,32.82,366.6,1.2,1.1,2015-02-25, 20:05,T,100,5.0       ,293.6,144.8
5.592,32.831,381.2,1.2,1.1,2015-02-25, 20:05,T,100,5.0       ,296.9,212.6
5.594,32.841,351.5,1.2,1.1,2015-02-25, 20:05,T,100,5.0       ,293.3,94.1
5.57,32.747,310,1.2,1.1,2015-02-25, 20:05,T,69,5.0       ,294.7,10.4
5.571,32.757,314.5,1.2,1.1,2015-02-25, 20:05,T,85,5.0       ,295.4,15.2
5.573,32.768,314.8,1.2,1.1,2015-02-25, 20:05,T,83,5.0       ,294.9,14.8
5.581,32.821,354.1,1.2,1.1,2015-02-25, 20:05,T,100,5.0       ,294.7,101.2
5.582,32.832,374.5,1.2,1.1,2015-02-25, 20:05,T,100,5.0       ,296.9,179.8
5.584,32.843,321.9,1.2,1.1,2015-02-25, 20:05,T,100,5.0       ,292.4,27.9
5.562,32.759,337.2,1.2,1.1,2015-02-25, 20:05,T,100,5.0       ,296.1,55
5.563,32.77,340.4,1.2,1.1,2015-02-25, 20:05,T,100,5.0       ,296.4,62.2
5.541,32.751,307.5,1.2,1.1,2015-02-25, 20:05,T,37,5.0       ,294.1,7.9
5.544,32.772,309.1,1.2,1.1,2015-02-25, 20:05,T,59,5.0       ,295,8.7
5.529,32.807,326.9,1.2,1.1,2015-02-25, 20:05,T,100,5.0       ,295.7,36.3
5.531,32.818,307.3,1.2,1.1,2015-02-25, 20:05,T,53,5.0       ,295,7.9
5.526,32.803,334.7,1.2,1.1,2015-02-25, 20:05,T,100,5.0       ,295.6,50.6
5.527,32.814,350.7,1.2,1.1,2015-02-25, 20:05,T,100,5.0       ,296.5,91
5.516,32.804,337.5,1.2,1.1,2015-02-25, 20:05,T,100,5.0       ,296.1,57.2
5.518,32.815,357.9,1.2,1.1,2015-02-25, 20:05,T,100,5.0       ,297.8,113.9
5.376,32.127,306.7,1.3,1.1,2015-02-25, 20:05,T,48,5.0       ,291.3,11.9
5.377,32.139,305.8,1.3,1.1,2015-02-25, 20:05,T,35,5.0       ,291.2,10.7
5.367,32.141,311.5,1.3,1.1,2015-02-25, 20:05,T,52,5.0       ,291.4,17.8
5.349,32.155,308.1,1.3,1.1,2015-02-25, 20:05,T,59,5.0       ,290.4,14.7
27.811,33.579,313.3,1.2,1.1,2015-02-25, 20:10,T,82,5.0       ,288.9,28.4
5.632,39.076,313.7,1.4,1.2,2015-02-25, 20:00,T,83,5.0       ,288.4,29.9
4.383,32.187,307.5,1.4,1.2,2015-02-25, 20:00,T,54,5.0       ,293.3,15.6
