latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
53.991,73.187,323.9,1.4,1.2,2015-05-06, 06:45,T,77,5.0       ,308.5,17.8
54.411,71.224,324.7,1.2,1.1,2015-05-06, 06:45,T,78,5.0       ,303.1,21.4
54.412,71.232,321.3,1.2,1.1,2015-05-06, 06:45,T,45,5.0       ,304.1,14.8
54.213,72.353,319.8,1.3,1.1,2015-05-06, 06:45,T,38,5.0       ,286.8,23.3
54.359,71.614,319.8,1.2,1.1,2015-05-06, 06:45,T,71,5.0       ,304.3,14
54.219,72.378,345.6,1.3,1.1,2015-05-06, 06:45,T,82,5.0       ,293.2,82.7
54.225,72.403,321.3,1.3,1.1,2015-05-06, 06:45,T,31,5.0       ,280.7,26.8
54.588,70.802,321,1.1,1.1,2015-05-06, 06:45,T,26,5.0       ,296.4,17.1
54.428,71.699,318.5,1.2,1.1,2015-05-06, 06:45,T,70,5.0       ,302.5,11.4
25.49,97.836,396.7,1,1,2015-05-06, 06:50,A,100,5.0       ,307.6,231.9
25.492,97.846,357.3,1,1,2015-05-06, 06:50,A,98,5.0       ,301.1,79.2
24.939,94.278,317.6,1.2,1.1,2015-05-06, 06:50,A,68,5.0       ,299.9,17.6
24.941,94.289,314.8,1.2,1.1,2015-05-06, 06:50,A,62,5.0       ,300.9,13.6
25.483,97.848,325.2,1,1,2015-05-06, 06:50,A,78,5.0       ,300.3,18.2
25.484,97.857,345.9,1,1,2015-05-06, 06:50,A,93,5.0       ,301,54.1
25.486,97.867,341.5,1,1,2015-05-06, 06:50,A,91,5.0       ,299.7,45.6
24.929,94.28,336.6,1.2,1.1,2015-05-06, 06:50,A,88,5.0       ,300.7,53
24.931,94.291,314.1,1.2,1.1,2015-05-06, 06:50,A,36,5.0       ,300.5,11.7
25.349,96.975,329.7,1,1,2015-05-06, 06:50,A,78,5.0       ,308.1,14.1
25.351,96.985,331.6,1,1,2015-05-06, 06:50,A,84,5.0       ,307.4,16.6
24.911,94.236,310.6,1.2,1.1,2015-05-06, 06:50,A,37,5.0       ,296.7,9.6
24.913,94.247,328.6,1.2,1.1,2015-05-06, 06:50,A,82,5.0       ,299.9,39.1
25.411,97.467,320.6,1,1,2015-05-06, 06:50,A,62,5.0       ,291.1,11.1
25.412,97.477,318.9,1,1,2015-05-06, 06:50,A,20,5.0       ,293.7,8.6
25.415,97.497,322.3,1,1,2015-05-06, 06:50,A,66,5.0       ,295.3,11.8
25.417,97.506,320.6,1,1,2015-05-06, 06:50,A,73,5.0       ,297,9.7
25.437,97.714,322.2,1,1,2015-05-06, 06:50,A,58,5.0       ,301,12.5
25.463,97.901,326.1,1,1,2015-05-06, 06:50,A,79,5.0       ,300.6,22.5
25.464,97.911,316.1,1,1,2015-05-06, 06:50,A,35,5.0       ,300.6,9.5
25.284,96.714,326.9,1,1,2015-05-06, 06:50,A,45,5.0       ,297.1,18.1
25.206,96.264,332.2,1,1,2015-05-06, 06:50,A,85,5.0       ,299.9,29.1
25.208,96.274,324.8,1,1,2015-05-06, 06:50,A,64,5.0       ,301.2,17.4
25.286,96.801,332.2,1,1,2015-05-06, 06:50,A,83,5.0       ,306.4,19.6
25.267,96.734,324.5,1,1,2015-05-06, 06:50,A,29,5.0       ,300.6,15.6
24.938,94.658,322.4,1.2,1.1,2015-05-06, 06:50,A,75,5.0       ,299.5,21.3
25.743,100.318,367.1,1.2,1.1,2015-05-06, 06:50,A,100,5.0       ,318,126.7
25.744,100.33,337.3,1.2,1.1,2015-05-06, 06:50,A,88,5.0       ,309.2,31.9
25.733,100.319,370.3,1.2,1.1,2015-05-06, 06:50,A,100,5.0       ,315.3,140.6
25.898,101.717,366.2,1.5,1.2,2015-05-06, 06:50,A,100,5.0       ,314.9,157.6
25.888,101.719,367,1.5,1.2,2015-05-06, 06:50,A,100,5.0       ,316.2,158.1
-6.908,24.252,320.9,1,1,2015-05-06, 08:45,T,73,5.0       ,300,14.1
-6.947,24.825,313.4,1,1,2015-05-06, 08:45,T,58,5.0       ,295.7,8
-6.999,25.239,311.6,1,1,2015-05-06, 08:45,T,50,5.0       ,294.5,7.9
-6.842,24.183,316.7,1,1,2015-05-06, 08:45,T,66,5.0       ,299.3,8.7
-6.661,23.046,315.2,1.1,1.1,2015-05-06, 08:45,T,63,5.0       ,295.3,11.1
-6.572,23.188,312.5,1.1,1.1,2015-05-06, 08:45,T,55,5.0       ,296.9,7
-6.619,23.982,319,1,1,2015-05-06, 08:45,T,70,5.0       ,299.8,10.2
-6.526,23.432,312.1,1.1,1,2015-05-06, 08:45,T,52,5.0       ,292.9,7.2
-6.715,24.997,356.2,1,1,2015-05-06, 08:45,T,98,5.0       ,296.7,78.1
-6.713,24.988,336.8,1,1,2015-05-06, 08:45,T,88,5.0       ,297.8,37.3
-4.873,24.57,312.7,1,1,2015-05-06, 08:45,T,19,5.0       ,287.3,7
-4.984,25.438,313.3,1,1,2015-05-06, 08:45,T,42,5.0       ,298.2,5.7
-4.933,25.281,315.8,1,1,2015-05-06, 08:45,T,64,5.0       ,297.8,10.1
-5.376,28.563,321.3,1.3,1.1,2015-05-06, 08:45,T,74,5.0       ,296.2,27.4
-5.155,27.038,322.9,1.1,1,2015-05-06, 08:45,T,76,5.0       ,293.3,23
-5.317,28.221,319.1,1.2,1.1,2015-05-06, 08:45,T,71,5.0       ,292.3,21.3
-5.297,28.29,313.9,1.2,1.1,2015-05-06, 08:45,T,54,5.0       ,296.3,9.9
-4.627,24.525,313.9,1,1,2015-05-06, 08:45,T,37,5.0       ,282.3,10.7
-4.878,26.97,314.3,1.1,1,2015-05-06, 08:45,T,61,5.0       ,296.5,8.1
-4.596,25.428,312.1,1,1,2015-05-06, 08:45,T,48,5.0       ,296.9,7
-4.354,24.916,329,1,1,2015-05-06, 08:45,T,82,5.0       ,299.1,22.5
-4.352,24.906,319.1,1,1,2015-05-06, 08:45,T,71,5.0       ,300.2,8.6
-4.861,28.742,315.9,1.3,1.1,2015-05-06, 08:45,T,65,5.0       ,290.7,17.8
-4.307,24.975,314.2,1,1,2015-05-06, 08:45,T,55,5.0       ,297.1,8.1
-4.266,24.693,315.8,1,1,2015-05-06, 08:45,T,45,5.0       ,290.9,10.5
-4.434,25.889,311,1,1,2015-05-06, 08:45,T,45,5.0       ,290.2,7.7
-4.752,28.194,314.6,1.2,1.1,2015-05-06, 08:45,T,61,5.0       ,293.1,14.4
-4.392,25.795,315,1,1,2015-05-06, 08:45,T,63,5.0       ,290.3,10.3
-4.708,28.029,314.3,1.2,1.1,2015-05-06, 08:45,T,56,5.0       ,282.8,16
-4.669,28.191,341,1.2,1.1,2015-05-06, 08:45,T,90,5.0       ,291.4,63.5
-4.667,28.18,343.6,1.2,1.1,2015-05-06, 08:45,T,92,5.0       ,292,69.2
-4.658,28.181,310.9,1.2,1.1,2015-05-06, 08:45,T,40,5.0       ,288.6,10.3
-4.133,24.605,326.9,1,1,2015-05-06, 08:45,T,80,5.0       ,288.3,25.9
-4.144,24.866,310,1,1,2015-05-06, 08:45,T,18,5.0       ,282.8,7.2
-4.461,27.391,310.9,1.1,1,2015-05-06, 08:45,T,45,5.0       ,290.9,8.3
-4.183,28.077,315,1.2,1.1,2015-05-06, 08:45,T,62,5.0       ,295.9,11.3
-4.181,28.066,320.2,1.2,1.1,2015-05-06, 08:45,T,72,5.0       ,295.7,18.6
-4.172,28.068,314.7,1.2,1.1,2015-05-06, 08:45,T,35,5.0       ,295.9,10.4
-3.758,25.556,318.5,1,1,2015-05-06, 08:45,T,70,5.0       ,295.7,11.7
-3.756,25.547,331.4,1,1,2015-05-06, 08:45,T,84,5.0       ,296.8,29.1
-4.055,28.393,312.6,1.2,1.1,2015-05-06, 08:45,T,55,5.0       ,290.8,15.4
-3.484,25.632,315.5,1,1,2015-05-06, 08:40,T,64,5.0       ,296.5,9.2
-3.369,25.043,310.6,1,1,2015-05-06, 08:40,T,36,5.0       ,286.1,6.2
-3.293,25.654,314,1,1,2015-05-06, 08:40,T,58,5.0       ,296.5,8.8
-3.044,25.52,312.1,1,1,2015-05-06, 08:40,T,51,5.0       ,288.9,8.7
4.077,35.058,323.7,2.8,1.6,2015-05-06, 08:40,T,30,5.0       ,294.6,60.1
5.871,26.151,316.1,1.1,1,2015-05-06, 08:40,T,65,5.0       ,296.6,12.9
5.755,37.611,311.5,4.1,1.9,2015-05-06, 08:40,T,39,5.0       ,291,66.1
11.612,30.62,334.7,1.1,1,2015-05-06, 08:40,T,86,5.0       ,304.4,19.3
11.614,30.61,339.3,1.1,1,2015-05-06, 08:40,T,89,5.0       ,305.4,27.6
51.595,32.404,359.8,1.7,1.3,2015-05-06, 08:25,T,99,5.0       ,304.8,194.5
51.602,32.411,327.5,1.7,1.3,2015-05-06, 08:25,T,81,5.0       ,302.2,50.1
51.604,32.386,340.5,1.7,1.3,2015-05-06, 08:25,T,90,5.0       ,300.9,95.7
52.151,33.228,312.3,1.6,1.3,2015-05-06, 08:25,T,23,5.0       ,298.7,19.8
52.254,35.316,322,1.3,1.1,2015-05-06, 08:25,T,75,5.0       ,292.4,34.6
52.514,35.839,313.3,1.3,1.1,2015-05-06, 08:25,T,58,5.0       ,294.3,13.8
52.516,35.82,318.7,1.3,1.1,2015-05-06, 08:25,T,70,5.0       ,295.6,22.4
52.731,34.768,316.3,1.4,1.2,2015-05-06, 08:25,T,66,5.0       ,297.1,23.5
52.548,39.648,316.9,1,1,2015-05-06, 08:25,T,40,5.0       ,294.2,15.3
52.552,39.618,330.4,1,1,2015-05-06, 08:25,T,83,5.0       ,295.7,30.9
52.554,39.603,317.1,1,1,2015-05-06, 08:25,T,17,5.0       ,295,14.2
53.104,36.988,310.6,1.2,1.1,2015-05-06, 08:25,T,34,5.0       ,294,12.3
53.106,36.97,316.1,1.2,1.1,2015-05-06, 08:25,T,65,5.0       ,294.8,20
53.116,36.974,313.9,1.2,1.1,2015-05-06, 08:25,T,50,5.0       ,295.7,16.9
52.923,39.337,320.1,1,1,2015-05-06, 08:25,T,72,5.0       ,293.9,21.2
52.946,39.996,313.9,1,1,2015-05-06, 08:25,T,41,5.0       ,287.9,15.2
52.954,39.999,323.1,1,1,2015-05-06, 08:25,T,76,5.0       ,289.2,26.8
53.719,35.974,327.9,1.3,1.1,2015-05-06, 08:25,T,81,5.0       ,292.9,46.6
53.721,35.954,316.7,1.3,1.1,2015-05-06, 08:25,T,66,5.0       ,292.8,26.1
53.547,37.944,311.8,1.1,1.1,2015-05-06, 08:25,T,51,5.0       ,292.7,14
53.968,36.123,311.9,1.3,1.1,2015-05-06, 08:25,T,52,5.0       ,293.9,18.7
52.871,44.445,318.4,1.1,1,2015-05-06, 08:25,T,69,5.0       ,295.4,16.4
54.269,33.789,314.1,1.6,1.3,2015-05-06, 08:25,T,60,5.0       ,291,33.9
54.341,33.735,314.2,1.6,1.3,2015-05-06, 08:25,T,60,5.0       ,295.4,29.4
54.343,33.71,331.8,1.6,1.3,2015-05-06, 08:25,T,84,5.0       ,296.8,76.8
54.188,37.031,323.7,1.2,1.1,2015-05-06, 08:25,T,77,5.0       ,295,32.9
54.19,37.012,319.9,1.2,1.1,2015-05-06, 08:25,T,72,5.0       ,294.8,26.9
54.19,37.019,330.4,1.2,1.1,2015-05-06, 08:25,T,83,5.0       ,294.9,43.5
54.274,37.372,324.8,1.2,1.1,2015-05-06, 08:25,T,78,5.0       ,295,35.1
54.276,37.354,314.3,1.2,1.1,2015-05-06, 08:25,T,61,5.0       ,294.3,18.7
54.505,37.306,310.4,1.2,1.1,2015-05-06, 08:25,T,38,5.0       ,292.3,14.8
53.751,44.12,324.4,1.1,1,2015-05-06, 08:25,T,77,5.0       ,292.6,29.6
54.982,34.358,317.6,1.6,1.2,2015-05-06, 08:25,T,68,5.0       ,293.8,37.2
54.982,34.366,319,1.6,1.2,2015-05-06, 08:25,T,70,5.0       ,293.5,38.2
53.869,43.635,320.6,1,1,2015-05-06, 08:25,T,73,5.0       ,292.1,22.1
53.765,44.302,312.4,1.1,1,2015-05-06, 08:25,T,54,5.0       ,288.5,16.4
54.01,43.232,326.1,1,1,2015-05-06, 08:25,T,79,5.0       ,292.1,29.2
53.784,44.625,314.8,1.1,1,2015-05-06, 08:25,T,62,5.0       ,290.7,17.5
54.017,43.365,322.7,1,1,2015-05-06, 08:25,T,75,5.0       ,290.2,25.6
54.008,43.928,321.8,1,1,2015-05-06, 08:25,T,74,5.0       ,290.2,26.3
54.967,39.406,311.5,1.1,1,2015-05-06, 08:25,T,34,5.0       ,294.1,12.5
54.969,39.39,326.6,1.1,1,2015-05-06, 08:25,T,80,5.0       ,295.4,31.6
55.469,34.514,311.7,1.6,1.2,2015-05-06, 08:25,T,50,5.0       ,294.7,21.7
54.978,39.393,315.3,1.1,1,2015-05-06, 08:25,T,63,5.0       ,294.9,16.4
54.404,43.473,312.1,1,1,2015-05-06, 08:25,T,53,5.0       ,283.3,16.8
54.406,43.458,314.3,1,1,2015-05-06, 08:25,T,61,5.0       ,285.4,18.5
55.96,38.179,320.4,1.2,1.1,2015-05-06, 08:25,T,73,5.0       ,291.1,31.3
55.962,38.16,311.1,1.2,1.1,2015-05-06, 08:25,T,46,5.0       ,289.5,18.6
55.138,44.22,327.7,1,1,2015-05-06, 08:25,T,81,5.0       ,291.3,36.3
55.141,44.204,312.1,1,1,2015-05-06, 08:25,T,53,5.0       ,288.6,16.8
56.527,39.567,310.1,1.1,1,2015-05-06, 08:25,T,30,5.0       ,291.7,11.8
56.062,44.153,315.4,1,1,2015-05-06, 08:25,T,64,5.0       ,290.1,17.3
57.004,37.164,317.7,1.3,1.1,2015-05-06, 08:25,T,68,5.0       ,291.9,29.6
55.941,45.182,310.3,1,1,2015-05-06, 08:25,T,36,5.0       ,290.2,13.1
56.992,38.165,321.4,1.2,1.1,2015-05-06, 08:25,T,74,5.0       ,291.8,31.8
56.994,38.145,322.3,1.2,1.1,2015-05-06, 08:25,T,75,5.0       ,292,33
55.664,47.602,316.4,1.2,1.1,2015-05-06, 08:25,T,66,5.0       ,291.3,24.1
55.667,47.584,320.2,1.2,1.1,2015-05-06, 08:25,T,72,5.0       ,291.5,29.7
57.435,37.424,320.5,1.3,1.1,2015-05-06, 08:25,T,73,5.0       ,294,31.1
57.903,36.873,311.1,1.4,1.2,2015-05-06, 08:25,T,46,5.0       ,293.6,18.8
58.355,34.005,310.5,1.8,1.3,2015-05-06, 08:25,T,32,5.0       ,293.4,21.9
58.263,37.037,310.9,1.4,1.2,2015-05-06, 08:25,T,44,5.0       ,290.9,22.1
58.323,37.809,310.8,1.3,1.1,2015-05-06, 08:25,T,43,5.0       ,291.4,16.1
58.325,37.787,323.5,1.3,1.1,2015-05-06, 08:25,T,76,5.0       ,293.5,38
58.322,37.794,332.6,1.3,1.1,2015-05-06, 08:25,T,85,5.0       ,293.5,55.3
57.434,49.733,328.5,1.3,1.1,2015-05-06, 08:25,T,81,5.0       ,294.6,51.7
59.202,38.583,311.3,1.3,1.1,2015-05-06, 08:25,T,48,5.0       ,291,15.3
59.752,31.961,311.7,2.3,1.5,2015-05-06, 08:25,T,51,5.0       ,290.8,48.2
58.205,50.127,315.1,1.3,1.1,2015-05-06, 08:25,T,63,5.0       ,289.6,24.7
-33.906,18.966,315.4,1,1,2015-05-06, 08:50,T,64,5.0       ,291.3,20.1
-33.654,19.321,370.3,1,1,2015-05-06, 08:50,T,100,5.0       ,297.1,127.9
-33.653,19.31,354.8,1,1,2015-05-06, 08:50,T,97,5.0       ,296,82.8
-33.645,19.322,337,1,1,2015-05-06, 08:50,T,88,5.0       ,294.9,46.1
-33.644,19.311,316.8,1,1,2015-05-06, 08:50,T,67,5.0       ,294.5,17.7
-33.514,18.922,317.1,1,1,2015-05-06, 08:50,T,67,5.0       ,296.2,16.1
-33.512,18.911,314.6,1,1,2015-05-06, 08:50,T,62,5.0       ,295.8,13.2
-33.362,18.893,319.6,1,1,2015-05-06, 08:50,T,71,5.0       ,295.6,19.8
-32.213,18.781,311.2,1,1,2015-05-06, 08:50,T,41,5.0       ,295.1,9.7
-32.143,18.872,344.4,1,1,2015-05-06, 08:50,T,92,5.0       ,297,58
-29.877,24.573,319.6,1.5,1.2,2015-05-06, 08:50,T,71,5.0       ,294.2,35.5
-29.875,24.557,319.3,1.5,1.2,2015-05-06, 08:50,T,71,5.0       ,296.4,34.6
-29.866,24.574,349.4,1.5,1.2,2015-05-06, 08:50,T,95,5.0       ,298.7,121.1
-29.865,24.559,347.1,1.5,1.2,2015-05-06, 08:50,T,94,5.0       ,297,111.7
-29.862,24.565,341.9,1.5,1.2,2015-05-06, 08:50,T,91,5.0       ,298.4,92.6
-28.887,27.532,310.3,2.3,1.5,2015-05-06, 08:50,T,36,5.0       ,297.8,27.6
-27.031,30.958,316,3.8,1.8,2015-05-06, 08:50,T,65,5.0       ,292.9,113.8
-27.028,30.92,329.9,3.7,1.8,2015-05-06, 08:50,T,83,5.0       ,293.8,234.3
-27.038,30.925,339.3,3.7,1.8,2015-05-06, 08:50,T,89,5.0       ,293.3,336.3
-26.942,30.525,311.8,3.5,1.8,2015-05-06, 08:50,T,51,5.0       ,293.8,76.6
-26.753,28.307,310.6,2.4,1.5,2015-05-06, 08:50,T,41,5.0       ,300.5,25.3
-26.44,27.865,312.7,2.2,1.4,2015-05-06, 08:50,T,33,5.0       ,301.7,23.2
-26.438,27.842,316.1,2.2,1.4,2015-05-06, 08:50,T,65,5.0       ,302.9,34.5
-26.013,28.411,310.6,2.4,1.5,2015-05-06, 08:50,T,40,5.0       ,299.5,19.7
-25.799,29.042,332.2,2.7,1.6,2015-05-06, 08:50,T,84,5.0       ,301.5,133.1
-25.797,29.016,319.8,2.6,1.6,2015-05-06, 08:50,T,72,5.0       ,302.6,63.7
-25.672,27.679,315.9,2.1,1.4,2015-05-06, 08:50,T,65,5.0       ,304.5,22.9
-25.795,29.048,323.8,2.7,1.6,2015-05-06, 08:50,T,77,5.0       ,301.2,81.4
-25.793,29.022,325.4,2.6,1.6,2015-05-06, 08:50,T,79,5.0       ,302.3,90
-25.662,30.839,312.2,3.6,1.8,2015-05-06, 08:50,T,53,5.0       ,295.4,79.8
-25.67,30.846,310.7,3.6,1.8,2015-05-06, 08:50,T,41,5.0       ,295.3,66.8
-25.518,30.334,320.3,3.3,1.7,2015-05-06, 08:50,T,72,5.0       ,299.1,103.7
-25.522,30.338,310.6,3.3,1.7,2015-05-06, 08:50,T,36,5.0       ,299,45.6
-25.506,30.341,313.7,3.3,1.7,2015-05-06, 08:50,T,59,5.0       ,299,62.3
-25.041,27.003,316.1,1.9,1.3,2015-05-06, 08:50,T,65,5.0       ,304.3,20.5
-25.359,30.929,311.1,3.6,1.8,2015-05-06, 08:50,T,46,5.0       ,295.8,61
-25.343,30.93,336.5,3.6,1.8,2015-05-06, 08:50,T,88,5.0       ,297.6,272.2
-25.247,31.052,312.4,3.6,1.8,2015-05-06, 08:50,T,54,5.0       ,294.8,77.7
-25.244,31.015,335.5,3.6,1.8,2015-05-06, 08:50,T,87,5.0       ,295.8,275.7
-25.195,31.019,330.2,3.6,1.8,2015-05-06, 08:50,T,83,5.0       ,294.5,216.9
-25.252,31.02,314.4,3.6,1.8,2015-05-06, 08:50,T,61,5.0       ,294.5,93.5
-25.236,31.021,333.3,3.6,1.8,2015-05-06, 08:50,T,85,5.0       ,296,248.6
-25.195,30.915,313.4,3.6,1.8,2015-05-06, 08:50,T,55,5.0       ,293.4,87.2
-25.192,30.879,310,3.5,1.8,2015-05-06, 08:50,T,24,5.0       ,294,71.2
-25.187,31.024,331.6,3.6,1.8,2015-05-06, 08:50,T,84,5.0       ,294.7,236
-25.185,30.989,316.2,3.6,1.8,2015-05-06, 08:50,T,65,5.0       ,294.2,108.8
-25.124,30.628,311.8,3.4,1.7,2015-05-06, 08:50,T,51,5.0       ,294.3,73.8
-23.749,31.598,317.6,3.8,1.8,2015-05-06, 08:50,T,68,5.0       ,299.9,78.9
-23.733,31.599,315.4,3.8,1.8,2015-05-06, 08:50,T,15,5.0       ,299.9,58
-23.744,31.606,320.7,3.8,1.8,2015-05-06, 08:50,T,73,5.0       ,300.1,106.7
-23.74,31.568,317.6,3.8,1.8,2015-05-06, 08:50,T,68,5.0       ,299.8,78.2
33.765,43.99,334.3,2.9,1.6,2015-05-06, 08:30,T,86,5.0       ,313.7,98.7
33.772,43.961,328.6,2.9,1.6,2015-05-06, 08:30,T,82,5.0       ,314.6,57.1
35.238,40.202,328.5,1.5,1.2,2015-05-06, 08:30,T,74,5.0       ,312.7,21.5
36.178,37.552,328.2,1.1,1,2015-05-06, 08:30,T,81,5.0       ,308.5,24.8
37.408,36.057,320.8,1,1,2015-05-06, 08:30,T,65,5.0       ,304.8,11.8
37.116,38.644,318.9,1.2,1.1,2015-05-06, 08:30,T,45,5.0       ,306.7,7.4
37.142,38.74,317.6,1.2,1.1,2015-05-06, 08:30,T,68,5.0       ,306.1,7.7
37.593,36.775,316.8,1,1,2015-05-06, 08:30,T,25,5.0       ,303,12.7
37.773,38.212,316.4,1.1,1.1,2015-05-06, 08:30,T,66,5.0       ,303.2,11.8
41.266,31.436,313.2,1.4,1.2,2015-05-06, 08:30,T,0,5.0       ,300,17.8
40.969,37.933,310.3,1,1,2015-05-06, 08:30,T,23,5.0       ,293.7,10.9
44.645,46.694,328.4,2.1,1.4,2015-05-06, 08:30,T,81,5.0       ,294.6,85.8
46.827,34.028,337.4,1.3,1.1,2015-05-06, 08:30,T,88,5.0       ,305.6,50.7
46.825,34.034,334.8,1.3,1.1,2015-05-06, 08:30,T,86,5.0       ,305.5,44.5
47.869,35.165,318.7,1.2,1.1,2015-05-06, 08:30,T,70,5.0       ,301,18
48.475,33.341,319.1,1.4,1.2,2015-05-06, 08:30,T,63,5.0       ,298,26.7
49.267,29.785,324.2,2.2,1.4,2015-05-06, 08:30,T,77,5.0       ,296.6,66.8
49.265,29.791,313.2,2.2,1.4,2015-05-06, 08:30,T,38,5.0       ,296.2,25.5
49.086,34.636,314.1,1.3,1.1,2015-05-06, 08:30,T,49,5.0       ,299.8,13.1
50.163,37.017,348.1,1.1,1,2015-05-06, 08:30,T,94,5.0       ,297.4,69.9
26.204,93.669,342.1,1.3,1.1,2015-05-06, 06:50,A,91,5.0       ,295.9,69.1
26.206,93.681,312.5,1.3,1.1,2015-05-06, 06:50,A,15,5.0       ,297.2,9.1
26.208,93.694,312.9,1.3,1.1,2015-05-06, 06:50,A,9,5.0       ,298,9.3
26.192,93.659,343.9,1.3,1.1,2015-05-06, 06:50,A,92,5.0       ,297.5,75.7
26.194,93.671,328.1,1.3,1.1,2015-05-06, 06:50,A,81,5.0       ,296.3,36.1
26.12,93.302,322.3,1.3,1.1,2015-05-06, 06:50,A,42,5.0       ,300.7,23.1
26.105,93.324,329.9,1.3,1.1,2015-05-06, 06:50,A,83,5.0       ,300.3,39.1
26.108,93.337,335.4,1.3,1.1,2015-05-06, 06:50,A,87,5.0       ,301,53
26.084,93.259,318.2,1.4,1.2,2015-05-06, 06:50,A,66,5.0       ,303.1,13.9
25.922,92.39,316.4,1.5,1.2,2015-05-06, 06:50,A,66,5.0       ,297.8,17.1
25.94,92.494,317,1.5,1.2,2015-05-06, 06:50,A,67,5.0       ,298.5,18.5
26.132,93.664,310.6,1.3,1.1,2015-05-06, 06:50,A,40,5.0       ,297.9,9
25.865,92.263,312.6,1.6,1.2,2015-05-06, 06:50,A,35,5.0       ,297,12
25.867,92.277,333.3,1.6,1.2,2015-05-06, 06:50,A,85,5.0       ,297.8,63.5
26.039,93.365,316.4,1.3,1.1,2015-05-06, 06:50,A,65,5.0       ,300.9,14.1
26.041,93.371,316.4,1.3,1.1,2015-05-06, 06:50,A,62,5.0       ,301.1,13.6
25.866,92.41,312.4,1.5,1.2,2015-05-06, 06:50,A,49,5.0       ,297.9,12.2
26.72,97.882,328.9,1,1,2015-05-06, 06:50,A,82,5.0       ,293.2,31.7
25.834,92.292,313,1.6,1.2,2015-05-06, 06:50,A,42,5.0       ,296.9,12.8
25.836,92.307,326,1.6,1.2,2015-05-06, 06:50,A,79,5.0       ,297.2,41.6
25.841,92.337,313.3,1.6,1.2,2015-05-06, 06:50,A,53,5.0       ,295.8,13.6
25.844,92.352,328.5,1.6,1.2,2015-05-06, 06:50,A,81,5.0       ,297.4,49.2
25.825,92.31,328.8,1.6,1.2,2015-05-06, 06:50,A,82,5.0       ,296.7,50
26.016,93.47,315.9,1.3,1.1,2015-05-06, 06:50,A,65,5.0       ,300.4,13.7
25.955,93.238,316.4,1.4,1.2,2015-05-06, 06:50,A,66,5.0       ,300.4,12.9
26.664,97.881,310.8,1,1,2015-05-06, 06:50,A,19,5.0       ,282.5,12.1
16.227,73.645,330.4,1,1,2015-05-06, 08:25,A,80,5.0       ,310.4,15.3
16.207,73.697,329.6,1,1,2015-05-06, 08:25,A,73,5.0       ,310.5,10.9
15.976,74.004,327,1,1,2015-05-06, 08:25,A,60,5.0       ,308.1,12.8
15.987,74.079,328.4,1,1,2015-05-06, 08:25,A,77,5.0       ,307.1,12.9
15.988,74.088,333.8,1,1,2015-05-06, 08:25,A,86,5.0       ,305.4,21.3
15.016,74.947,339.2,1,1,2015-05-06, 08:25,A,89,5.0       ,307.1,31.9
10.447,-85.304,307.3,1.1,1,2015-05-06, 07:30,A,53,5.0       ,294,10.4
11.814,-83.727,317,1.3,1.1,2015-05-06, 07:30,A,92,5.0       ,293.6,25.4
11.822,-83.714,305.9,1.3,1.1,2015-05-06, 07:30,A,39,5.0       ,293,10.4
14.481,-90.875,309.2,1.6,1.2,2015-05-06, 07:25,A,65,5.0       ,276.3,36.5
21.722,92.934,317.4,1.7,1.3,2015-05-06, 06:50,A,68,5.0       ,299.9,26
21.711,92.936,327.7,1.7,1.3,2015-05-06, 06:50,A,81,5.0       ,300.4,52.2
21.714,92.951,328.4,1.7,1.3,2015-05-06, 06:50,A,81,5.0       ,299.9,53.7
21.713,92.942,341.5,1.7,1.3,2015-05-06, 06:50,A,91,5.0       ,300.6,101.4
22.601,98.703,322.7,1,1,2015-05-06, 06:50,A,76,5.0       ,309.8,14.5
22.588,98.745,320.6,1,1,2015-05-06, 06:50,A,71,5.0       ,305.8,11.8
22.551,98.81,319.2,1,1,2015-05-06, 06:50,A,65,5.0       ,307.5,11.5
22.557,98.984,318.7,1,1,2015-05-06, 06:50,A,70,5.0       ,306.1,11.6
22.54,99.058,319.1,1,1,2015-05-06, 06:50,A,71,5.0       ,305.6,12.2
21.717,93.766,318.4,1.5,1.2,2015-05-06, 06:50,A,63,5.0       ,303.5,16.6
22.551,99.207,323.6,1,1,2015-05-06, 06:50,A,77,5.0       ,305.4,17.8
22.465,98.986,322,1,1,2015-05-06, 06:50,A,75,5.0       ,305.6,16.7
21.78,94.501,328.1,1.3,1.1,2015-05-06, 06:50,A,72,5.0       ,312.1,14.6
21.503,92.933,315.7,1.7,1.3,2015-05-06, 06:50,A,64,5.0       ,300,20.6
21.505,92.948,331.3,1.7,1.3,2015-05-06, 06:50,A,84,5.0       ,300.4,65.5
21.348,92.133,326.5,2,1.4,2015-05-06, 06:50,A,80,5.0       ,299.7,50.5
22.422,98.943,321.7,1,1,2015-05-06, 06:50,A,67,5.0       ,306.4,14.4
22.408,98.905,317.3,1,1,2015-05-06, 06:50,A,59,5.0       ,304,9.5
22.421,99.003,317.5,1,1,2015-05-06, 06:50,A,68,5.0       ,305.8,11.4
22.394,98.937,318.7,1,1,2015-05-06, 06:50,A,33,5.0       ,303.5,10.4
22.351,98.756,320,1,1,2015-05-06, 06:50,A,72,5.0       ,307.9,15
22.383,98.989,318.2,1,1,2015-05-06, 06:50,A,69,5.0       ,304.5,11.7
