latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
19.317,-71.524,324,1.9,1.3,2015-04-30, 15:50,T,75,5.0       ,304,42.4
19.42,-71.971,327.5,1.7,1.3,2015-04-30, 15:50,T,81,5.0       ,309.4,35.6
19.431,-71.967,323,1.7,1.3,2015-04-30, 15:50,T,63,5.0       ,308.6,21.7
19.475,-72.219,320.2,1.7,1.3,2015-04-30, 15:50,T,72,5.0       ,310.1,17.5
19.428,-71.961,326.7,1.7,1.3,2015-04-30, 15:50,T,72,5.0       ,308.4,31.3
19.431,-71.978,324.7,1.7,1.3,2015-04-30, 15:50,T,58,5.0       ,309.2,23.3
19.453,-71.589,321.2,1.8,1.3,2015-04-30, 15:50,T,61,5.0       ,306.1,22.9
20.32,-76.664,362.2,1,1,2015-04-30, 15:50,T,100,5.0       ,310.3,79.3
20.322,-76.673,338.4,1,1,2015-04-30, 15:50,T,89,5.0       ,307.4,26.3
20.448,-76.714,340.1,1,1,2015-04-30, 15:50,T,90,5.0       ,306.5,26.6
20.593,-76.208,328.7,1,1,2015-04-30, 15:50,T,75,5.0       ,310,10
20.602,-76.21,337.5,1,1,2015-04-30, 15:50,T,88,5.0       ,310.6,23.4
20.604,-76.22,336.6,1,1,2015-04-30, 15:50,T,88,5.0       ,309.1,21.5
20.613,-76.218,330.8,1,1,2015-04-30, 15:50,T,71,5.0       ,310.6,13.6
20.62,-76.207,343.5,1,1,2015-04-30, 15:50,T,92,5.0       ,310.3,38.1
20.848,-77.682,348.6,1,1,2015-04-30, 15:50,T,94,5.0       ,307.9,50
21.095,-78.33,322.2,1.1,1,2015-04-30, 15:50,T,72,5.0       ,303.2,15.2
20.934,-76.332,334.4,1,1,2015-04-30, 15:50,T,86,5.0       ,308.3,19.9
21.049,-76.6,330.8,1,1,2015-04-30, 15:50,T,73,5.0       ,313.2,11.8
21.271,-77.171,328.1,1,1,2015-04-30, 15:50,T,51,5.0       ,310.3,11.2
21.417,-77.096,328,1,1,2015-04-30, 15:50,T,71,5.0       ,308.6,14.4
21.677,-77.622,323.4,1,1,2015-04-30, 15:50,T,44,5.0       ,302.8,10
21.877,-78,330.7,1,1,2015-04-30, 15:50,T,71,5.0       ,304.7,18.8
44.724,90.251,306.1,2.2,1.4,2015-04-30, 15:15,T,41,5.0       ,280.4,54.9
44.726,90.257,311.5,2.2,1.4,2015-04-30, 15:15,T,75,5.0       ,280.7,68.1
43.912,94.778,329.6,1.4,1.2,2015-04-30, 15:15,T,100,5.0       ,289.2,64.5
60.149,109.111,306,3.2,1.7,2015-04-30, 15:20,T,11,5.0       ,269.9,103.5
4.624,103.37,305.3,2.2,1.5,2015-04-30, 15:05,T,25,5.0       ,284.5,27.3
-19.817,123.051,312.5,2.6,1.6,2015-04-30, 15:00,T,79,5.0       ,289.4,72.9
-19.849,123.111,317.5,2.7,1.6,2015-04-30, 15:00,T,69,5.0       ,290.2,88.1
-19.821,123.059,307.6,2.6,1.6,2015-04-30, 15:00,T,20,5.0       ,289.5,51.4
-19.853,123.118,313.5,2.7,1.6,2015-04-30, 15:00,T,51,5.0       ,289.5,72.5
-19.872,123.096,309.2,2.6,1.6,2015-04-30, 15:00,T,40,5.0       ,289.7,58.1
26.613,101.599,305.1,1.2,1.1,2015-04-30, 15:10,T,15,5.0       ,293.1,12.2
26.581,101.662,316.1,1.2,1.1,2015-04-30, 15:10,T,90,5.0       ,293,24.3
26.572,101.664,330.7,1.2,1.1,2015-04-30, 15:10,T,100,5.0       ,294.4,50.3
26.574,101.676,309.2,1.2,1.1,2015-04-30, 15:10,T,65,5.0       ,294,15.1
24.193,105.092,311.5,1,1,2015-04-30, 15:10,T,75,5.0       ,293.5,14.5
21.693,108.405,305.5,1.1,1.1,2015-04-30, 15:10,T,32,5.0       ,293.2,8.3
18.452,104.02,308.1,1.2,1.1,2015-04-30, 15:10,T,58,5.0       ,291.4,11.6
18.453,104.031,308.2,1.2,1.1,2015-04-30, 15:10,T,59,5.0       ,291.2,11.7
18.396,103.984,310.6,1.2,1.1,2015-04-30, 15:10,T,71,5.0       ,292.7,14.2
18.398,103.995,308.3,1.2,1.1,2015-04-30, 15:10,T,60,5.0       ,292,11.6
12.188,108.907,308.5,1,1,2015-04-30, 15:10,T,57,5.0       ,292.9,10.9
10.491,107.353,322.7,1,1,2015-04-30, 15:10,T,100,5.0       ,291,31.2
-39.414,-71.942,322.8,1.5,1.2,2015-04-30, 14:25,T,76,5.0       ,277,58.9
-38.189,-72.165,314.4,1.7,1.3,2015-04-30, 14:25,T,61,5.0       ,276.8,50.9
-34.111,-70.453,312.3,1.6,1.3,2015-04-30, 14:25,T,54,5.0       ,298.1,21.9
-29.666,-62.352,311.9,1,1,2015-04-30, 14:25,T,52,5.0       ,294.4,11.6
-29.535,-61.577,312.3,1.1,1,2015-04-30, 14:25,T,54,5.0       ,294.7,12.3
-28.402,-61.245,314.2,1.1,1,2015-04-30, 14:25,T,60,5.0       ,297,11.7
-28.317,-60.64,316.2,1.1,1.1,2015-04-30, 14:25,T,65,5.0       ,296.9,16
-28.315,-60.652,321.1,1.1,1.1,2015-04-30, 14:25,T,74,5.0       ,296.1,22.5
-28.306,-60.65,328.1,1.1,1.1,2015-04-30, 14:25,T,81,5.0       ,295.9,32.3
-28.027,-61.797,324.4,1,1,2015-04-30, 14:25,T,78,5.0       ,300,22.2
-28.026,-61.807,314.3,1,1,2015-04-30, 14:25,T,56,5.0       ,299,9.3
-27.94,-60.496,312.1,1.1,1.1,2015-04-30, 14:25,T,49,5.0       ,298.5,9.3
3.52,-61.272,325.3,1.8,1.3,2015-04-30, 14:15,T,78,5.0       ,299.7,33
3.57,-61.578,317.5,1.9,1.3,2015-04-30, 14:15,T,63,5.0       ,298.8,21.1
5.596,-61.4,315.9,2,1.4,2015-04-30, 14:15,T,65,5.0       ,299.5,27.4
5.598,-61.418,312.3,2,1.4,2015-04-30, 14:15,T,36,5.0       ,296.5,18.4
6.903,-63.471,318.6,3,1.7,2015-04-30, 14:15,T,67,5.0       ,299.7,56.4
7.244,-63.896,318.5,3.3,1.7,2015-04-30, 14:15,T,55,5.0       ,299.2,66.2
8.685,-63.414,340.6,3.2,1.7,2015-04-30, 14:15,T,90,5.0       ,297.8,244.2
8.698,-63.405,355.4,3.2,1.7,2015-04-30, 14:15,T,98,5.0       ,298.4,415.2
8.713,-63.403,318,3.2,1.7,2015-04-30, 14:15,T,64,5.0       ,294.7,74.4
8.664,-62.418,323.7,2.7,1.6,2015-04-30, 14:15,T,71,5.0       ,295.4,73.3
9.74,-64.846,317.9,4.3,1.9,2015-04-30, 14:15,T,69,5.0       ,298.7,82.8
9.745,-64.886,318,4.3,1.9,2015-04-30, 14:15,T,69,5.0       ,298.3,85.7
9.742,-64.838,315.2,4.3,1.9,2015-04-30, 14:15,T,63,5.0       ,298.5,56.7
9.747,-64.878,321.6,4.3,1.9,2015-04-30, 14:15,T,74,5.0       ,298.7,119.7
10.049,-64.87,318.3,4.3,1.9,2015-04-30, 14:15,T,19,5.0       ,300.9,71.9
10.051,-64.864,318.4,4.3,1.9,2015-04-30, 14:15,T,57,5.0       ,300.7,76.6
10.039,-64.474,312.2,4.1,1.9,2015-04-30, 14:15,T,33,5.0       ,297.3,39.8
50.448,127.435,342.2,1.3,1.1,2015-04-30, 13:40,T,100,5.0       ,266.7,104.4
50.437,127.438,324.5,1.3,1.1,2015-04-30, 13:40,T,100,5.0       ,266.4,61.3
50.441,127.442,337.5,1.3,1.1,2015-04-30, 13:40,T,100,5.0       ,267,90
50.42,127.447,310.9,1.3,1.1,2015-04-30, 13:40,T,49,5.0       ,266.2,34.8
50.52,129.861,310.6,1.7,1.3,2015-04-30, 13:40,T,71,5.0       ,269.7,48.6
50.116,130.084,330.4,1.7,1.3,2015-04-30, 13:40,T,100,5.0       ,278.7,97.6
50.118,130.11,319.8,1.7,1.3,2015-04-30, 13:40,T,78,5.0       ,278.2,66.1
50.117,130.042,311.7,1.7,1.3,2015-04-30, 13:40,T,53,5.0       ,274.7,48.4
50.119,130.065,315.7,1.7,1.3,2015-04-30, 13:40,T,81,5.0       ,275.8,55.6
50.12,130.089,318.3,1.7,1.3,2015-04-30, 13:40,T,92,5.0       ,276.7,62.2
50.109,130.091,364.6,1.7,1.3,2015-04-30, 13:40,T,100,5.0       ,283.4,267.1
50.111,130.117,345.4,1.7,1.3,2015-04-30, 13:40,T,100,5.0       ,281.1,160.8
47.519,114.281,411.5,2,1.4,2015-04-30, 13:40,T,100,5.0       ,271.6,945.9
47.525,114.306,427.9,2,1.4,2015-04-30, 13:40,T,100,5.0       ,278.6,1304.5
47.501,114.261,385.8,2,1.4,2015-04-30, 13:40,T,100,5.0       ,267.9,541.5
47.507,114.287,391,2,1.4,2015-04-30, 13:40,T,100,5.0       ,272,605.7
49.85,130.151,325.5,1.7,1.3,2015-04-30, 13:40,T,38,5.0       ,279.6,74.3
47.452,114.235,308.4,2,1.4,2015-04-30, 13:40,T,32,5.0       ,268.7,50.6
49.841,130.135,306.5,1.7,1.3,2015-04-30, 13:40,T,6,5.0       ,278.6,34.8
49.843,130.159,320.8,1.7,1.3,2015-04-30, 13:40,T,86,5.0       ,279.7,68.4
-1.479,-56.374,312.6,1.1,1.1,2015-04-30, 17:10,A,55,5.0       ,293.8,10
-11.207,-55.601,311.3,1.3,1.1,2015-04-30, 17:10,A,40,5.0       ,295.8,13.1
-11.224,-54.725,312.6,1.2,1.1,2015-04-30, 17:10,A,44,5.0       ,296.4,11.7
-11.522,-55.365,317.2,1.3,1.1,2015-04-30, 17:10,A,50,5.0       ,299.6,19
-11.616,-55.146,311.7,1.2,1.1,2015-04-30, 17:10,A,50,5.0       ,296.3,12.4
-11.662,-54.596,312.5,1.2,1.1,2015-04-30, 17:10,A,51,5.0       ,297.1,12.3
-11.832,-55.162,314.1,1.3,1.1,2015-04-30, 17:10,A,32,5.0       ,297.5,13.3
-11.834,-54.88,317.1,1.2,1.1,2015-04-30, 17:10,A,67,5.0       ,298.3,16.9
-12.28,-54.412,313.3,1.2,1.1,2015-04-30, 17:10,A,58,5.0       ,297,12.4
-12.581,-54.509,317.1,1.2,1.1,2015-04-30, 17:10,A,58,5.0       ,300.5,17.2
